N_e,N_b,M_e,M_b,K,p,c,t,rf,theta_e,theta_b,precision_e,precision_b,CF_BL,BL
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.3,100,10,199.30661082286005,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.15,1000,100,164.5935721223493,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,10,100,160.34024701647095,156.4480914729894
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.1,1000,10,212.71081528605805,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.3,100,100,197.82914872863265,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.15,100,10,198.95360498894817,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.15,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,10,1000,160.37844749074557,156.8100286517028
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,100,1000,199.78520372158795,201.65520250595335
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,10,1000,160.3739284970424,156.78295699855653
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,100,1000,199.78520389979676,201.65520386418302
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,10,1000,159.41390563599603,145.11508388428285
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.2,10,10,158.55308458247973,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,1000,10,212.84131683206317,143.17642840845627
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,100,100,199.699501366651,197.45748433674942
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.2,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,100,100,199.34669604366886,151.84105138509267
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.25,100,10,199.21040730154886,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,10,10,159.6772677235849,141.1679115725579
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,1000,1000,212.88233158992742,214.75233025125027
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.2,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,1000,100,212.88210430188178,214.73581248055518
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,10,1000,160.37844845693684,156.81003000993246
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,10,1000,160.37844845689793,156.8100300097194
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,10,100,159.20967893532338,106.99587753084211
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.25,10,1000,10.078382996539137,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.3,1000,10,212.81631645219514,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,100,1000,199.27891305105834,189.96025773853341
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,10,100,160.38392918234027,156.8096869686761
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,1000,1000,212.88233161045144,214.7523316092669
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,1000,1000,212.88196365264707,214.725258598104
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,1000,1000,212.8823316105341,214.75233160947994
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,10,100,160.0961595310444,152.61231048249886
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,1000,1000,212.59124504435894,203.05738548383033
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.25,1000,10,212.79579450735844,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,10,1000,160.3784484571041,156.8100300097886
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,10,100,160.38467172322132,156.7935108810077
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,100,100,199.7691977178075,201.29326532723996
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,10,10,159.350675752734,85.2341268089088
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.3,1000,1000,79.56985722633557,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,1000,100,212.790119041625,164.93817913038959
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,1000,100,212.86784852134974,210.55461208204633
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,100,1000,199.78520389992653,201.65520386403915
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,1000,100,212.88032324923705,214.39039307253688
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,1000,1000,212.882331610648,214.75233160933607
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,100,1000,199.7852038997228,201.65520386396997
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,100,100,199.78252195184663,201.63868473525827
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,10,100,160.38020715468508,156.81002696612484
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,100,10,199.39017270264515,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,10,10,159.21391230747417,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,1000,100,212.88231101488657,214.75198856822357
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,100,10,199.55481425720825,186.01308542680846
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,100,100,199.78481501111182,201.65486082292665
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,100,1000,199.78520389986735,201.65520386408673
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.35,1000,10,212.82960418713338,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,10,100,160.37861714687307,156.81002999926739
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.39999999999999997,100,10,199.4405988389628,130.07930066315936
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,1000,1000,212.88233161022788,214.7523316091474
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,1000,1000,212.88233161060032,214.75233160938365
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,10,10,159.5104686150796,124.17695506663944
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,100,10,199.60116347437278,194.25722335128967
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,100,10,199.51501709304844,169.02212892089
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,10,100,160.3784484345226,156.81003001013056
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,100,100,199.7852035089023,201.65520386438584
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,100,100,199.78515646023826,201.6552008203754
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.49999999999999994,1000,10,212.85659877635197,199.11021317210538
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,10,1000,160.37844845700508,156.81003000983617
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,1000,100,212.88233013069237,214.75232856567231
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.44999999999999996,1000,10,212.85027063158802,182.1192566661869
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,100,100,199.78520390002328,201.65520386443467
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,10,10,159.8817012935134,153.4661100003098
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,1000,100,212.88233161068607,214.75233160967804
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,10,100,160.37844845720866,156.8100300101841
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,10,10,159.77935166383494,149.4120494970391
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,10,100,160.37845631451572,156.81003001013528
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,100,100,199.7851991241734,201.65520385351795
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,10,1000,160.37844845715756,156.81003001007616
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,10,1000,160.37844845698316,156.81003000995423
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,1000,1000,212.8823316104095,214.75233160916724
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,1000,1000,212.88233161055138,214.7523316095017
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,1000,1000,212.8823316107203,214.75233160962364
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,10,100,160.3784484572142,156.81003001017604
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.5499999999999999,1000,10,212.86289830774888,207.35435109658658
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,10,1000,160.37844845689577,156.8100300097713
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,1000,100,212.8823316108049,214.75233160969242
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,1000,100,212.88233152695847,214.75233159881486
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,10,1000,160.3784484567725,156.81003000959993
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,1000,100,212.88233161079398,214.7523316097235
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,100,1000,199.78520389952578,201.6552038638505
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,100,100,199.78520389876107,201.6552038643955
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,10,1000,160.37844845692288,156.8100300094448
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,100,1000,199.78520389981924,201.6552038642048
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,100,10,199.6310896689096,198.31128385456037
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,10,100,160.37844845670185,156.81003001014494
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,1000,10,212.8753001759302,214.56432505820692
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,1000,100,212.88233160708813,214.75233160968276
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.6,1000,10,212.86692680298398,211.4084115998573
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,100,10,199.68253039799495,201.11048643410305
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,10,100,160.37844845721253,156.81003001010703
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,10,10,159.94785985312885,155.39865754210746
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,100,100,199.78520387443825,201.65520386438112
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,100,1000,199.78520390000156,201.65520386432672
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,1000,1000,212.8823316104891,214.75233160899228
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,10,1000,160.37844845683355,156.81003000961977
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,100,10,199.66027835620318,200.24383139635802
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,1000,100,212.8823316107834,214.7523316096545
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,100,10,199.72830073327205,201.64107359003162
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,100,1000,199.78520389975714,201.65520386369536
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,10,10,160.1076872039837,156.62202345865944
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,1000,10,212.87686887812197,214.69589597896402
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,1000,100,212.88233161080186,214.75233160973158
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.65,1000,10,212.8706063551523,213.34095914165493
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,100,1000,199.78520389967434,201.65520386387033
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,10,10,160.04894131133602,156.2653125798525
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,100,1000,199.78520389969268,201.65520386402187
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,10,10,160.17253580627954,156.75359437941654
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,100,100,199.7852039000661,201.6552038644266
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,1000,10,212.87814619903307,214.73820133532854
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.85,10,10,160.20547076278015,156.79589973578106
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,1000,1000,212.88233161040563,214.7523316093188
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,10,10,160.2650308973233,156.80970053474067
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7,1000,10,212.8731361549807,214.20761417939997
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,100,10,199.7401610792272,201.65247504723465
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,1000,10,212.87910806153525,214.74960279253156
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.9,10,10,160.24784095306862,156.80730119298408
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,100,10,199.74815827936095,201.65487438899123
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,10,100,113.89862337335686,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.75,100,10,199.700617092579,201.46719731291
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,100,100,199.7852039000608,201.6552038643576
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.95,1000,10,212.87984899130194,214.75200213428815
1000,1000,100,100,600,1,0.6,0.08,0.05,0.5499999999999999,0.7999999999999999,100,10,199.71706220321025,201.5987682336671
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,1000,100,112.96994600803286,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,100,100,164.31157129323384,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,10,100,153.43531656979096,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,1000,100,208.75826314092524,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,10,100,165.67545133663688,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,1000,100,217.66820201680258,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,100,100,208.91305489284008,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,1000,100,179.08346814640183,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,10,10,179.2633614505092,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,10,10,178.9881876414917,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,1000,10,219.90122163659768,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,10,10,179.44850538406394,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,100,10,215.5914988329492,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,100,1000,0.15205749090889928,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,100,100,112.51114275558635,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,10,100,178.02158775386775,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,1000,100,219.85399568416366,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,100,10,215.6189905805592,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,10,1000,19.174410467997482,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,10,100,179.94200124156356,130.6313406257899
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,100,100,215.64629235990748,167.94242737375419
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,10,100,136.44987299651433,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,10,10,178.80665366783214,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,10,10,179.79133487735277,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,100,1000,147.79214802959214,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,1000,1000,159.49113326247883,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.05,100,10,215.52584772493068,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,1000,10,219.91201096949428,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,100,100,194.72114877383717,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,100,100,213.96298820385178,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,100,10,215.56999292027436,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.49999999999999994,10,100,180.83632097592195,180.4289739759555
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,10,10,179.9417963383892,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,1000,100,219.5354630373372,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,100,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,1000,1000,219.91592185760166,221.95592050012084
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,10,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,10,100,173.60477261133963,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.1,1000,10,219.90486169915906,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.15,1000,10,219.90721434944834,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.39999999999999997,10,10,180.0366675468376,108.86958990385659
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,1000,10,219.91290352156582,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,100,100,215.34230815767384,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.39999999999999997,100,1000,215.71635711823535,217.7295068414686
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,10,1000,180.1100351535316,168.75054697923065
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,10,10,179.60245266159274,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,100,10,215.63495700593327,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.35,100,1000,215.55705130933993,206.06163372719493
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,1000,10,219.90932399561783,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,10,10,180.179978300582,147.81241816158723
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,10,100,180.80193258612778,180.0835545679372
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,100,100,215.71463850705564,217.39464131590148
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,10,1000,128.7643776368314,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,1000,1000,0.0027072734351855357,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.3,100,10,215.65163486036593,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.2,1000,1000,0.0,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,10,1000,180.84121130368507,180.4454917466506
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,1000,100,219.9157862320549,221.59398332140745
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.25,1000,10,219.91078157977253,0
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.39999999999999997,1000,1000,219.9158627860505,221.92884884697457
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.44999999999999996,100,1000,215.71657983320458,217.75657849461487
1000,1000,100,100,600,1,0.6,0.08,0.05,0.6,0.39999999999999997,10,1000,180.83748354714274,180.41842009350432
